Subject,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,marker
BtnAAB216B5,3282,-2020,4009,-61,-14524,2647, 
BtnAAB216B5,4604,-2611,2168,111,-10941,2158, 
BtnAAB216B5,4120,-2128,1973,916,-6212,1256, 
BtnAAB216B5,2684,-1963,1846,1303,-1769,454, 
BtnAAB216B5,-12,-2124,1314,1455,1199,-113, 
BtnAAB216B5,161,-1923,1403,1511,2327,-375, 
BtnAAB216B5,239,-2118,1356,1628,3113,-346, 
BtnAAB216B5,-392,-2431,1028,1718,3755,-87, 
BtnAAB216B5,-1116,-2676,657,1703,4230,338, 
BtnAAB216B5,-1648,-2816,713,1631,4515,843, 
BtnAAB216B5,-1990,-2853,788,1485,4615,1343, 
BtnAAB216B5,-2398,-2903,712,1285,4572,1778, 
BtnAAB216B5,-2797,-2942,423,1059,4506,2114, 
BtnAAB216B5,-3382,-2967,249,846,4380,2293, 
BtnAAB216B5,-3731,-2906,324,642,4121,2317, 
BtnAAB216B5,-3585,-2750,770,404,3779,2221, 
BtnAAB216B5,-2837,-2342,1267,201,3426,2047, 
BtnAAB216B5,-2240,-1845,1883,21,3221,1892, 
BtnAAB216B5,-2052,-1645,2323,-166,3048,1783, 
BtnAAB216B5,-1980,-1484,2498,-379,2803,1628, 
BtnAAB216B5,-1943,-1368,2510,-575,2543,1464, 
BtnAAB216B5,-1674,-1266,2480,-726,2344,1349, 
BtnAAB216B5,-1560,-1114,2552,-841,2145,1256, 
BtnAAB216B5,-1581,-876,2846,-918,1930,1171, 
BtnAAB216B5,-1584,-599,3019,-1014,1668,1057, 
BtnAAB216B5,-1545,-180,3179,-1108,1358,890, 
BtnAAB216B5,-1432,169,3300,-1183,1068,684, 
BtnAAB216B5,-1322,497,3467,-1277,869,504, 
BtnAAB216B5,-1149,838,3656,-1385,736,348, 
BtnAAB216B5,-969,1046,3698,-1430,703,147, 
BtnAAB216B5,-760,1127,3667,-1472,780,-102, 
BtnAAB216B5,-1131,1261,3890,-1546,947,-382, 
BtnAAB216B5,-2753,2184,4941,-1723,617,-679, 
BtnAAB216B5,-2751,1699,5509,-2235,-270,-972, 
BtnAAB216B5,-4152,1396,7519,-2735,-901,-1602, 
BtnAAB216B5,-15858,-1130,19857,-2185,-3424,-1666, 
BtnAAB216B5,-15596,769,25867,2900,-8210,1121, 
BtnAAB216B5,2357,3571,3334,3461,-5480,2069, 
BtnAAB216B5,2838,2289,-335,450,-751,495, 
BtnAAB216B5,4362,71,-304,-929,47,117, 
BtnAAB216B5,2936,-1788,1475,-414,-197,185, 
BtnAAB216B5,2040,-1144,4986,430,-92,-58, 
BtnAAB216B5,-1161,-694,7009,699,882,-440, 
BtnAAB216B5,-3576,-819,5174,296,1622,-829, 
BtnAAB216B5,-3973,-545,2645,8,1520,-1056, 
BtnAAB216B5,-5181,-864,2002,-35,835,-635, 
BtnAAB216B5,-4181,-1586,2752,310,306,337, 
BtnAAB216B5,-2161,-1219,3373,261,96,453, 
BtnAAB216B5,-1279,-737,3437,26,57,178, 
BtnAAB216B5,-1722,-672,3566,-69,167,180, 
BtnAAB216B5,-2440,-629,3480,-72,302,320, 
BtnAAB216B5,-2648,-506,3357,-4,355,371, 
BtnAAB216B5,-2367,-498,3256,59,382,308, 
BtnAAB216B5,-2068,-538,3223,115,416,235, 
BtnAAB216B5,-2158,-587,3230,164,430,211, 
BtnAAB216B5,-2525,-614,3277,207,434,217, 
BtnAAB216B5,-2671,-549,3267,239,423,226, 
BtnAAB216B5,-2608,-523,3210,229,398,221, 
BtnAAB216B5,-2555,-527,3197,213,360,213, 
BtnAAB216B5,-2574,-504,3214,190,318,205, 
BtnAAB216B5,-2541,-546,3234,161,296,198, 
BtnAAB216B5,-2548,-531,3262,171,283,217, 
BtnAAB216B5,-2490,-464,3229,188,262,239, 
BtnAAB216B5,-2474,-439,3225,175,251,244, 
BtnAAB216B5,-2518,-416,3204,154,240,240, 
BtnAAB216B5,-2565,-408,3214,143,229,231, 
BtnAAB216B5,-2580,-392,3212,136,224,226, 
BtnAAB216B5,-2576,-360,3184,121,218,221, 
BtnAAB216B5,-2545,-362,3166,97,210,195, 
BtnAAB216B5,-2529,-384,3182,84,202,171, 
BtnAAB216B5,-2505,-384,3183,78,212,160, 
BtnAAB216B5,-2464,-335,3145,71,211,145, 
BtnAAB216B5,-2540,-348,3141,57,190,122, 
BtnAAB216B5,-2613,-351,3177,48,173,97, 
BtnAAB216B5,-2631,-355,3169,44,169,78, 
BtnAAB216B5,-2626,-348,3153,37,166,66, 
BtnAAB216B5,-2602,-357,3137,31,156,59, 
BtnAAB216B5,-2629,-358,3102,25,131,53, 
BtnAAB216B5,-2633,-355,3127,18,110,44, 
BtnAAB216B5,-2619,-361,3121,12,99,38, 
BtnAAB216B5,-2603,-352,3123,10,90,33, 
BtnAAB216B5,-2614,-338,3105,6,76,24, 
BtnAAB216B5,-2625,-338,3125,6,55,13, 
BtnAAB216B5,-2634,-353,3139,5,37,3, 
BtnAAB216B5,-2648,-354,3128,1,27,-3, 
BtnAAB216B5,-2660,-362,3127,-4,18,-6, 
BtnAAB216B5,-2621,-365,3122,-5,11,-8, 
BtnAAB216B5,-2564,-338,3102,-12,0,-12, 
BtnAAB216B5,-2578,-334,3111,-23,-14,-23, 
BtnAAB216B5,-2612,-331,3135,-30,-23,-39, 
BtnAAB216B5,-2605,-336,3163,-32,-22,-51, 
BtnAAB216B5,-2609,-353,3136,-37,-11,-65, 
BtnAAB216B5,-2604,-353,3132,-31,-19,-68, 
BtnAAB216B5,-2610,-342,3139,-38,-25,-79, 
BtnAAB216B5,-2619,-347,3143,-53,-33,-91, 
BtnAAB216B5,-2610,-356,3144,-62,-47,-100, 
BtnAAB216B5,-2606,-334,3143,-70,-61,-113, 
BtnAAB216B5,-2597,-331,3148,-88,-74,-130, 
BtnAAB216B5,-2569,-299,3152,-104,-92,-147, 
BtnAAB216B5,-2590,-273,3167,-129,-103,-176, 
BtnAAB216B5,-2648,-277,3199,-168,-106,-205, 
BtnAAB216B5,-2641,-289,3253,-205,-90,-226, 
BtnAAB216B5,-2619,-285,3335,-236,-39,-249, 
BtnAAB216B5,-2619,-253,3384,-284,26,-278, 
BtnAAB216B5,-2647,-312,3534,-324,104,-290, 
BtnAAB216B5,-2825,-248,3650,-342,142,-250, 
BtnAAB216B5,-3003,-157,3524,-403,67,-166, 
BtnAAB216B5,-3337,-174,3802,-499,51,-93, 
BtnAAB216B5,-3757,174,5117,-538,251,19, 
BtnAAB216B5,-3905,946,6706,-812,2,281, 
BtnAAB216B5,-4095,1089,5693,-1405,-640,548, 
BtnAAB216B5,-4023,853,5858,-1788,-1013,768, 
BtnAAB216B5,-3788,612,6146,-1951,-1279,854, 
BtnAAB216B5,-3462,315,5687,-1985,-1623,885, 
BtnAAB216B5,-2988,363,5179,-1958,-1896,837, 
BtnAAB216B5,-3163,1602,5102,-2045,-2153,678, 
BtnAAB216B5,-3496,1436,4957,-2246,-2569,814, 
BtnAAB216B5,-4229,27,5192,-2172,-3025,1022, 
BtnAAB216B5,-4208,65,5361,-1878,-3449,922, 
BtnAAB216B5,-3753,567,5312,-1679,-3841,844, 
BtnAAB216B5,-3217,520,5187,-1623,-4088,831, 
BtnAAB216B5,-2709,288,4736,-1616,-4200,789, 
BtnAAB216B5,-2099,-79,4274,-1517,-4208,797, 
BtnAAB216B5,-1514,-89,3805,-1356,-4165,755, 
BtnAAB216B5,-1025,-231,3264,-1268,-4100,715, 
BtnAAB216B5,-704,-490,2998,-1146,-3971,651, 
BtnAAB216B5,-487,-705,2780,-966,-3817,540, 
BtnAAB216B5,-229,-785,2650,-767,-3635,391, 
BtnAAB216B5,-13,-849,2549,-604,-3402,223, 
BtnAAB216B5,187,-955,2453,-463,-3118,7, 
BtnAAB216B5,411,-1151,2470,-326,-2798,-194, 
BtnAAB216B5,525,-1342,2565,-201,-2438,-395, 
BtnAAB216B5,655,-1569,2661,-45,-2026,-553, 
BtnAAB216B5,636,-1790,2700,141,-1494,-690, 
BtnAAB216B5,670,-2034,2630,374,-924,-806, 
BtnAAB216B5,743,-2159,2504,588,-334,-904, 
BtnAAB216B5,956,-2373,2223,725,328,-906, 
BtnAAB216B5,1039,-2662,1850,887,1019,-855, 
BtnAAB216B5,1004,-2869,1504,1191,1728,-745, 
BtnAAB216B5,298,-2867,1400,1609,2522,-638, 
BtnAAB216B5,-697,-2640,1279,2122,3599,-535, 
BtnAAB216B5,-669,-2319,847,2546,5061,-411, 
BtnAAB216B5,795,-2342,1089,3268,6879,-139, 
BtnAAB216B5,1267,-1729,3470,3926,9554,330, 
BtnAAB216B5,4146,-2154,3067,3300,11404,217, 
BtnAAB216B5,3856,-2208,-2827,3688,13658,23, 
BtnAAB216B5,48,-2017,-4857,4285,18225,977, 
BtnAAB216B5,-4769,-1192,-5582,4709,20970,1618, 
BtnAAB216B5,-6574,-415,-6753,4767,21036,1629, 
BtnAAB216B5,-8667,-314,-6910,4328,20000,1552, 
BtnAAB216B5,-10292,-63,-4994,3557,17552,1808, 
BtnAAB216B5,-7593,-838,-3347,2979,14266,2458, 
BtnAAB216B5,-4661,-489,-2271,2392,12081,1820, 
BtnAAB216B5,-3165,-594,-1929,1525,10201,777, 
BtnAAB216B5,-3046,-549,-1484,613,7703,-2, 
BtnAAB216B5,-3897,-622,-1516,-280,4443,-511, 
BtnAAB216B5,-4235,-827,-2258,-985,683,-957, 
BtnAAB216B5,-3825,-592,-3196,-1378,-2379,-1417, 
BtnAAB216B5,-3760,-315,-3527,-1583,-3927,-1857, 
BtnAAB216B5,-4591,-89,-2962,-1713,-4548,-2231, 
BtnAAB216B5,-5241,532,-2147,-1795,-5013,-2466, 
BtnAAB216B5,-5352,866,-1288,-1825,-5551,-2506, 
BtnAAB216B5,-5114,1031,-480,-1755,-6080,-2462, 
BtnAAB216B5,-4845,1077,539,-1597,-6382,-2341, 
BtnAAB216B5,-4715,1228,1626,-1468,-6561,-2159, 
BtnAAB216B5,-5524,845,2859,-1476,-7080,-1904, 
BtnAAB216B5,-6771,119,2800,-1477,-8521,-1608, 
BtnAAB216B5,-6468,-334,2371,-1387,-10004,-1269, 
BtnAAB216B5,-6934,-344,2724,-1469,-11009,-974, 
BtnAAB216B5,-7618,129,2730,-1760,-12207,-833, 
BtnAAB216B5,-6449,232,2103,-1971,-13697,-761, 
BtnAAB216B5,-4611,-455,2197,-1867,-14712,-482, 
BtnAAB216B5,-1995,-480,2502,-1975,-14958,-267, 
BtnAAB216B5,53,-724,2752,-2385,-14260,-98, 
BtnAAB216B5,647,-990,3009,-2680,-12463,-260, 
BtnAAB216B5,-1749,-1222,2921,-2625,-10416,-514, 
BtnAAB216B5,-2245,-1433,2402,-2311,-9322,-1000, 
BtnAAB216B5,-425,-1833,2312,-1791,-8482,-1114, 
BtnAAB216B5,425,-1630,2699,-1241,-7064,-1096, 
BtnAAB216B5,-103,-1558,2836,-983,-5639,-1077, 
BtnAAB216B5,557,-1587,2824,-695,-4685,-1057, 
BtnAAB216B5,945,-1448,2775,-452,-3778,-973, 
BtnAAB216B5,1351,-1216,2712,-284,-2872,-944, 
BtnAAB216B5,1058,-1058,2715,-110,-2080,-889, 
BtnAAB216B5,1371,-1048,2617,5,-1501,-823, 
BtnAAB216B5,1192,-1105,2571,142,-793,-744, 
BtnAAB216B5,1217,-1125,2462,310,-188,-670, 
BtnAAB216B5,1975,-1058,2157,486,445,-548, 
BtnAAB216B5,2762,-847,1772,768,1403,-392, 
BtnAAB216B5,3119,-702,1183,1172,2757,-147, 
BtnAAB216B5,1822,-499,1602,1669,4610,190, 
BtnAAB216B5,-1059,-881,2447,2174,7101,323, 
BtnAAB216B5,-1078,-1736,2079,2836,9571,77, 
BtnAAB216B5,3107,-2940,3948,4525,12989,-40, 
BtnAAB216B5,10039,-3184,2289,4988,17681,-303, 
BtnAAB216B5,6696,-1136,-8629,4677,23784,-688, 
BtnAAB216B5,-8953,-260,-10034,4616,27783,1009, 
BtnAAB216B5,-13864,1152,-4276,5173,24378,2092, 
BtnAAB216B5,-9156,1779,-2345,4746,18846,1824, 
BtnAAB216B5,-7484,563,-2751,3745,15435,2178, 
BtnAAB216B5,-4265,-12,-3342,3168,12937,2436, 
BtnAAB216B5,-2670,-51,-3566,2764,11575,1754, 
BtnAAB216B5,-3464,15,-2993,2130,10161,784, 
BtnAAB216B5,-4208,303,-2079,1255,7755,-11, 
BtnAAB216B5,-4413,170,-1819,306,4306,-556, 
BtnAAB216B5,-4635,-1,-2634,-425,751,-1002, 
BtnAAB216B5,-4683,654,-3536,-856,-1977,-1376, 
BtnAAB216B5,-4760,1132,-3890,-1119,-3462,-1624, 
BtnAAB216B5,-4689,958,-3492,-1293,-4083,-1742, 
BtnAAB216B5,-4299,1009,-2946,-1295,-4315,-1847, 
BtnAAB216B5,-3998,1228,-2081,-1102,-4405,-1907, 
BtnAAB216B5,-3774,1481,-1211,-915,-4521,-1958, 
BtnAAB216B5,-3851,1418,-582,-854,-4882,-1962, 
BtnAAB216B5,-4613,891,163,-832,-5574,-1843, 
BtnAAB216B5,-5321,495,817,-698,-6503,-1655, 
BtnAAB216B5,-6015,270,972,-470,-7707,-1447, 
BtnAAB216B5,-6762,58,683,-420,-9081,-1210, 
BtnAAB216B5,-7100,420,970,-676,-10714,-1095, 
BtnAAB216B5,-5738,847,1411,-905,-12289,-1039, 
BtnAAB216B5,-4485,411,1302,-1252,-13396,-903, 
BtnAAB216B5,-3666,67,1837,-1310,-13895,-516, 
BtnAAB216B5,-2070,285,2645,-1499,-13857,-138, 
BtnAAB216B5,-1072,-145,3465,-1983,-12995,132, 
BtnAAB216B5,-809,-629,3820,-2416,-11139,82, 
BtnAAB216B5,-2602,-1041,3636,-2520,-9052,-217, 
BtnAAB216B5,-2420,-1214,3313,-2337,-7334,-546, 
BtnAAB216B5,-1016,-1556,3589,-2082,-5399,-724, 
BtnAAB216B5,-1497,-1293,4379,-1931,-3504,-816, 
BtnAAB216B5,-495,-1266,4496,-1916,-2264,-833, 
BtnAAB216B5,388,-1547,4191,-1817,-1130,-696, 
BtnAAB216B5,352,-1622,3758,-1671,-314,-567, 
BtnAAB216B5,-94,-1675,3573,-1421,78,-392, 
BtnAAB216B5,-748,-1736,3830,-1085,167,-236, 
BtnAAB216B5,-1500,-1756,4338,-765,42,-121, 
BtnAAB216B5,-1864,-1599,5007,-553,-221,-83, 
BtnAAB216B5,-1993,-1439,5515,-472,-481,-95, 
BtnAAB216B5,-1985,-1599,5723,-448,-645,-89, 
BtnAAB216B5,-1756,-1732,5637,-431,-668,-68, 
BtnAAB216B5,-1250,-1695,5658,-413,-496,-49, 
BtnAAB216B5,-808,-1561,5977,-416,-171,-58, 
BtnAAB216B5,-647,-1380,6110,-460,119,-79, 
BtnAAB216B5,-678,-1340,6349,-480,327,-79, 
BtnAAB216B5,-954,-1565,6733,-484,380,-110, 
BtnAAB216B5,-1268,-1783,7121,-460,282,-121, 
BtnAAB216B5,-1922,-2083,7576,-428,-6,-129, 
BtnAAB216B5,-2545,-2415,7848,-321,-529,-96, 
BtnAAB216B5,-3019,-2681,7989,-131,-1076,-93, 
BtnAAB216B5,-3120,-2864,8014,109,-1593,-154, 
BtnAAB216B5,-2679,-2871,7953,369,-2008,-241, 
BtnAAB216B5,-2022,-2910,7537,681,-2253,-315, 
BtnAAB216B5,-1710,-2906,6995,1067,-2202,-326, 
BtnAAB216B5,-1766,-2865,6623,1513,-1931,-264, 
BtnAAB216B5,-1854,-2932,6265,1998,-1606,-201, 
BtnAAB216B5,-1653,-3157,5867,2534,-1337,-110, 
BtnAAB216B5,-1418,-3130,5245,3091,-1157,-31, 
BtnAAB216B5,-1220,-2898,4472,3611,-899,80, 
BtnAAB216B5,-1094,-2784,3750,4072,-536,244, 
BtnAAB216B5,-911,-2801,3059,4443,-217,425, 
BtnAAB216B5,-565,-2831,2197,4738,78,606, 
BtnAAB216B5,41,-2728,1317,4905,343,708, 
BtnAAB216B5,664,-2515,562,4948,605,758, 
BtnAAB216B5,1032,-2250,9,4844,793,782, 
BtnAAB216B5,1530,-2060,-564,4594,853,752, 
BtnAAB216B5,1785,-1831,-1135,4289,843,704, 
BtnAAB216B5,2053,-1570,-1639,3850,761,614, 
BtnAAB216B5,2347,-1264,-2038,3354,692,515, 
BtnAAB216B5,2463,-835,-2244,2841,578,400, 
BtnAAB216B5,2678,-505,-2347,2286,371,229, 
BtnAAB216B5,2868,-256,-2373,1693,213,32, 
BtnAAB216B5,3051,17,-2408,1101,142,-155, 
BtnAAB216B5,3226,248,-2397,534,82,-347, 
BtnAAB216B5,3264,484,-2156,-7,42,-578, 
BtnAAB216B5,3067,608,-1677,-524,15,-841, 
BtnAAB216B5,2634,570,-1116,-985,-55,-1104, 
BtnAAB216B5,2170,464,-573,-1396,-185,-1344, 
BtnAAB216B5,1810,277,-125,-1763,-304,-1564, 
BtnAAB216B5,1552,-2,298,-2079,-390,-1755, 
BtnAAB216B5,1303,-263,757,-2327,-408,-1909, 
BtnAAB216B5,1169,-507,1153,-2496,-324,-2015, 
BtnAAB216B5,922,-752,1493,-2619,-162,-2104, 
BtnAAB216B5,694,-962,1723,-2708,61,-2181, 
BtnAAB216B5,710,-1189,1935,-2770,288,-2225, 
BtnAAB216B5,463,-1394,2280,-2799,361,-2304, 
BtnAAB216B5,109,-1504,2722,-2798,300,-2345, 
BtnAAB216B5,-340,-1629,3390,-2737,199,-2316, 
BtnAAB216B5,-1223,-1727,4155,-2623,110,-2249, 
BtnAAB216B5,-2143,-1838,5089,-2562,62,-2147, 
BtnAAB216B5,-2600,-2039,5754,-2547,71,-2049, 
BtnAAB216B5,-2700,-2116,6184,-2573,72,-2012, 
BtnAAB216B5,-2789,-2200,6534,-2602,65,-1981, 
BtnAAB216B5,-2926,-2248,6770,-2574,21,-1898, 
BtnAAB216B5,-3070,-2298,7392,-2511,-160,-1782, 
BtnAAB216B5,-3390,-2338,8203,-2370,-459,-1643, 
BtnAAB216B5,-3850,-2287,9037,-2226,-846,-1489, 
BtnAAB216B5,-4174,-2333,9806,-2086,-1276,-1270, 
BtnAAB216B5,-4212,-2405,10491,-1897,-1568,-983, 
BtnAAB216B5,-3966,-2537,10971,-1692,-1695,-666, 
BtnAAB216B5,-3505,-2670,11337,-1428,-1718,-360, 
BtnAAB216B5,-2959,-2526,11577,-1115,-1683,-114, 
BtnAAB216B5,-2592,-2266,11675,-752,-1622,61, 
BtnAAB216B5,-2462,-2059,11689,-323,-1594,182, 
BtnAAB216B5,-2297,-2079,11588,157,-1616,258, 
BtnAAB216B5,-1950,-2246,11275,650,-1654,297, 
BtnAAB216B5,-1639,-2511,10794,1145,-1609,330, 
BtnAAB216B5,-1375,-2805,10205,1618,-1486,381, 
BtnAAB216B5,-1056,-3045,9506,2054,-1335,423, 
BtnAAB216B5,-682,-3231,8674,2467,-1154,434, 
BtnAAB216B5,-252,-3374,7616,2868,-931,429, 
BtnAAB216B5,6,-3376,6570,3249,-681,415, 
BtnAAB216B5,94,-3243,5604,3597,-417,417, 
BtnAAB216B5,34,-3101,4682,3880,-160,400, 
BtnAAB216B5,-23,-2935,3860,4093,38,384, 
BtnAAB216B5,49,-2831,3083,4244,161,396, 
BtnAAB216B5,195,-2789,2265,4347,277,425, 
BtnAAB216B5,409,-2794,1448,4373,329,465, 
BtnAAB216B5,644,-2534,471,4329,193,512, 
BtnAAB216B5,1014,-2137,-122,4212,7,570, 
BtnAAB216B5,1478,-1749,-628,4080,-278,649, 
BtnAAB216B5,1747,-1200,-1078,3948,-559,710, 
BtnAAB216B5,1953,-732,-1540,3727,-761,723, 
BtnAAB216B5,2043,-303,-1945,3457,-889,666, 
BtnAAB216B5,2314,32,-2498,3096,-911,540, 
BtnAAB216B5,2641,315,-2923,2671,-743,404, 
BtnAAB216B5,2847,564,-3237,2138,-474,225, 
BtnAAB216B5,2989,769,-3487,1578,-167,45, 
BtnAAB216B5,3018,947,-3465,1040,116,-76, 
BtnAAB216B5,2826,1064,-3297,495,319,-168, 
BtnAAB216B5,2648,1228,-3008,-17,397,-252, 
BtnAAB216B5,2610,1301,-2603,-509,358,-337, 
BtnAAB216B5,2507,1307,-2104,-964,254,-446, 
BtnAAB216B5,2259,1229,-1591,-1360,127,-570, 
BtnAAB216B5,1943,999,-1122,-1709,6,-694, 
BtnAAB216B5,1706,695,-789,-1992,-96,-819, 
BtnAAB216B5,1539,423,-474,-2215,-145,-929, 
BtnAAB216B5,1382,137,-174,-2394,-135,-1048, 
BtnAAB216B5,1455,-172,132,-2542,-69,-1141, 
BtnAAB216B5,1528,-348,446,-2676,57,-1192, 
BtnAAB216B5,1539,-519,519,-2823,242,-1229, 
BtnAAB216B5,1549,-608,535,-2992,493,-1259, 
BtnAAB216B5,1654,-708,519,-3145,750,-1303, 
BtnAAB216B5,1717,-762,260,-3283,1007,-1396, 
BtnAAB216B5,1320,-927,11,-3485,1321,-1549, 
BtnAAB216B5,714,-1206,241,-3695,1639,-1725, 
BtnAAB216B5,75,-1609,989,-3881,1819,-1974, 
BtnAAB216B5,-658,-1946,1969,-4115,1810,-2383, 
BtnAAB216B5,-927,-2504,2820,-4504,1703,-2852, 
BtnAAB216B5,-1036,-3401,3747,-4876,1538,-3129, 
BtnAAB216B5,-1151,-4350,4562,-5046,1258,-3167, 
BtnAAB216B5,-1585,-5037,4843,-4932,789,-3050, 
BtnAAB216B5,-2506,-5728,5322,-4780,264,-2675, 
BtnAAB216B5,-3441,-6501,6279,-4408,-311,-2127, 
BtnAAB216B5,-3646,-6343,7097,-3808,-801,-1538, 
BtnAAB216B5,-3617,-5785,8039,-3241,-1043,-976, 
BtnAAB216B5,-3468,-5248,9054,-2752,-1094,-484, 
BtnAAB216B5,-2818,-4598,9458,-2307,-934,-45, 
BtnAAB216B5,-2225,-4148,9710,-1959,-598,303, 
BtnAAB216B5,-1738,-3950,9749,-1646,-173,581, 
BtnAAB216B5,-1284,-3711,9626,-1329,298,794, 
BtnAAB216B5,-1004,-3372,9555,-1039,723,930, 
BtnAAB216B5,-1029,-3124,9461,-760,1017,1007, 
BtnAAB216B5,-1159,-2949,9291,-496,1132,1041, 
BtnAAB216B5,-1229,-2795,8957,-259,1079,1024, 
BtnAAB216B5,-1250,-2710,8555,-41,949,993, 
BtnAAB216B5,-1138,-2638,8099,147,797,972, 
BtnAAB216B5,-1107,-2589,7498,323,748,952, 
BtnAAB216B5,-1157,-2664,7031,543,1013,949, 
BtnAAB216B5,-792,-2768,6942,812,1686,962, 
BtnAAB216B5,501,-2683,7114,942,3141,960, 
BtnAAB216B5,3172,-2811,7542,641,5446,764, 
BtnAAB216B5,7312,-2871,6985,312,8081,510, 
BtnAAB216B5,9239,-2108,3927,232,11836,629, 
BtnAAB216B5,5737,-3194,-1603,565,17010,2215, 
BtnAAB216B5,-1083,-2665,-5733,1553,20781,3689, 
BtnAAB216B5,-6549,-228,-6595,2483,20928,4690, 
BtnAAB216B5,-10154,544,-6017,2411,18758,5895, 
BtnAAB216B5,-11304,-159,-3504,1793,15730,7039, 
BtnAAB216B5,-8094,-2442,-2090,1227,13401,7140, 
BtnAAB216B5,-4735,-1926,-2137,1026,12006,6207, 
BtnAAB216B5,-2750,-660,-991,633,10818,5183, 
BtnAAB216B5,-2990,-579,-628,82,9385,4207, 
BtnAAB216B5,-4622,-806,-1929,-268,7260,3279, 
BtnAAB216B5,-4242,-460,-1488,-35,4429,2241, 
BtnAAB216B5,-1181,712,349,730,1319,962, 
BtnAAB216B5,529,2403,2220,1451,-1658,-598, 
BtnAAB216B5,40,3018,4131,1626,-4259,-2214, 
BtnAAB216B5,-1273,2221,2417,1039,-7150,-3297, 
BtnAAB216B5,-3569,217,-1405,6,-9931,-3745, 
BtnAAB216B5,-6328,-1265,-2531,-750,-12155,-3805, 
BtnAAB216B5,-7336,-1542,-1571,-1080,-14160,-3534, 
BtnAAB216B5,-6932,-1404,-420,-1431,-15417,-3100, 
BtnAAB216B5,-8153,-1969,-231,-1902,-16070,-2391, 
BtnAAB216B5,-7282,-1236,869,-2116,-17202,-1439, 
BtnAAB216B5,-5365,-1271,2009,-2224,-18261,-558, 
BtnAAB216B5,-4369,-1440,2249,-2154,-19108,325, 
BtnAAB216B5,-1788,-1730,2936,-1978,-19485,1053, 
BtnAAB216B5,541,-1802,2799,-1866,-18906,1617, 
BtnAAB216B5,3508,-2170,1764,-1916,-16767,1820, 
BtnAAB216B5,4983,-2730,1216,-1314,-12515,1430, 
BtnAAB216B5,4484,-2555,1456,-361,-7405,679, 
BtnAAB216B5,2595,-2638,1619,324,-2767,-10, 
BtnAAB216B5,262,-2628,2039,716,55,-422, 
BtnAAB216B5,342,-2296,2491,1043,779,-546, 
BtnAAB216B5,-368,-2224,2272,1354,1311,-494, 
BtnAAB216B5,-777,-2433,1405,1553,2005,-376, 
BtnAAB216B5,273,-2565,458,1646,2891,-395, 
BtnAAB216B5,723,-2647,421,1777,3905,-314, 
BtnAAB216B5,-88,-2711,1090,2129,4809,214, 
BtnAAB216B5,-1455,-2828,1150,2262,5395,950, 
BtnAAB216B5,-2283,-3245,492,2086,5812,1581, 
BtnAAB216B5,-2659,-3222,468,1925,6058,2042, 
BtnAAB216B5,-3489,-3281,479,1758,5983,2438, 
BtnAAB216B5,-4302,-3408,343,1585,5727,2643, 
BtnAAB216B5,-4160,-3218,604,1369,5382,2602, 
BtnAAB216B5,-3392,-2928,1267,1155,4795,2422, 
BtnAAB216B5,-3027,-2336,1754,984,4134,2126, 
BtnAAB216B5,-2911,-2188,2189,763,3529,1882, 
BtnAAB216B5,-2756,-1903,2493,444,2907,1683, 
BtnAAB216B5,-2129,-1555,2990,110,2366,1521, 
BtnAAB216B5,-1608,-1190,3270,-159,1991,1349, 
BtnAAB216B5,-1368,-896,3310,-388,1883,1145, 
BtnAAB216B5,-1298,-742,2922,-588,2030,943, 
BtnAAB216B5,-1055,-573,2409,-714,2286,727, 
BtnAAB216B5,-1176,-207,2535,-767,2452,466, 
BtnAAB216B5,-1451,308,3298,-832,2488,252, 
BtnAAB216B5,-1761,980,3790,-891,2377,82, 
BtnAAB216B5,-1836,1561,3736,-964,2185,-116, 
BtnAAB216B5,-1919,1886,3630,-989,2008,-331, 
BtnAAB216B5,-2037,2368,3782,-1002,1880,-486, 
BtnAAB216B5,-1990,2470,3795,-1066,1864,-659, 
BtnAAB216B5,-2198,2503,3730,-1147,1932,-814, 
BtnAAB216B5,-1645,2666,3501,-1211,1824,-971, 
BtnAAB216B5,-780,2969,3114,-1429,1801,-1194, 
BtnAAB216B5,-1457,3969,3541,-1862,1655,-1418, 
BtnAAB216B5,-2000,3521,3819,-2601,974,-1773, 
BtnAAB216B5,-5982,1173,6875,-3367,300,-2406, 
BtnAAB216B5,-19230,-4421,21714,-2116,-5938,-2430, 
BtnAAB216B5,-16970,1579,18586,1103,-11172,1469, 
BtnAAB216B5,2877,5432,7598,1709,-3862,1875, 
BtnAAB216B5,4275,-1015,-318,-201,613,497, 
BtnAAB216B5,4081,185,933,92,1177,105, 
BtnAAB216B5,1575,-1303,4295,270,975,-307, 
BtnAAB216B5,-839,-3739,4609,626,1117,-1132, 
BtnAAB216B5,-3919,-2723,3631,939,1636,-779, 
BtnAAB216B5,-4694,-1506,3014,855,1970,-237, 
BtnAAB216B5,-4184,-1514,2251,615,1803,189, 
BtnAAB216B5,-4168,-519,2108,481,1238,595, 
BtnAAB216B5,-3578,-434,2283,219,639,649, 
BtnAAB216B5,-3293,-303,2694,114,212,611, 
BtnAAB216B5,-3231,-349,2844,-1,39,571, 
BtnAAB216B5,-2807,-435,2860,-7,-5,470, 
BtnAAB216B5,-2597,-429,2971,23,20,350, 
