AccelerometerX,AccelerometerY,AccelerometerZ,Gesture,GyroscopeX,GyroscopeY,GyroscopeZ
-1970.0,-2532.0,8170.0,U,482.0,788.0,-1072.0
-1818.0,-2389.0,8140.0,U,746.0,1051.0,-842.0
-1733.0,-2272.0,7980.0,U,1157.0,1133.0,-614.0
-1768.0,-2204.0,7680.0,U,1854.0,1018.0,-434.0
-1753.0,-2102.0,7370.0,U,2652.0,841.0,-305.0
-1625.0,-1954.0,7077.0,U,3251.0,754.0,-185.0
-1577.0,-1862.0,6714.0,U,3528.0,792.0,-49.0
-1733.0,-1877.0,6298.0,U,3552.0,911.0,94.0
-1930.0,-1925.0,5997.0,U,3451.0,1060.0,229.0
-1942.0,-1917.0,5858.0,U,3402.0,1159.0,350.0
-1787.0,-1855.0,5729.0,U,3582.0,1111.0,468.0
-1631.0,-1786.0,5507.0,U,3964.0,938.0,578.0
-1515.0,-1720.0,5287.0,U,4302.0,785.0,670.0
-1363.0,-1654.0,5148.0,U,4449.0,726.0,729.0
-1179.0,-1598.0,4963.0,U,4567.0,664.0,754.0
-1072.0,-1562.0,4596.0,U,4839.0,508.0,749.0
-1099.0,-1538.0,4142.0,U,5150.0,341.0,724.0
-1189.0,-1516.0,3814.0,U,5289.0,270.0,687.0
-1243.0,-1488.0,3655.0,U,5303.0,230.0,654.0
-1204.0,-1431.0,3534.0,U,5408.0,92.0,628.0
-1069.0,-1320.0,3355.0,U,5600.0,-98.0,605.0
-908.0,-1182.0,3132.0,U,5651.0,-182.0,579.0
-827.0,-1073.0,2897.0,U,5474.0,-121.0,553.0
-856.0,-1007.0,2677.0,U,5254.0,-42.0,530.0
-903.0,-934.0,2513.0,U,5166.0,-34.0,502.0
-876.0,-818.0,2408.0,U,5179.0,-58.0,454.0
-811.0,-683.0,2292.0,U,5178.0,-70.0,391.0
-802.0,-577.0,2121.0,U,5088.0,-78.0,339.0
-836.0,-503.0,1966.0,U,4864.0,-84.0,317.0
-821.0,-431.0,1911.0,U,4501.0,-63.0,312.0
-728.0,-341.0,1897.0,U,4081.0,-26.0,299.0
-635.0,-236.0,1816.0,U,3689.0,-14.0,276.0
-592.0,-129.0,1683.0,U,3276.0,-19.0,267.0
-560.0,-23.0,1599.0,U,2761.0,0.0,288.0
-494.0,82.0,1577.0,U,2233.0,20.0,325.0
-411.0,191.0,1538.0,U,1850.0,-7.0,354.0
-359.0,288.0,1494.0,U,1568.0,-38.0,360.0
-342.0,353.0,1559.0,U,1186.0,23.0,349.0
-339.0,389.0,1759.0,U,706.0,145.0,323.0
-350.0,418.0,1957.0,U,388.0,180.0,277.0
-399.0,451.0,2029.0,U,386.0,82.0,209.0
-491.0,470.0,2036.0,U,522.0,-22.0,130.0
-576.0,480.0,2129.0,U,568.0,-41.0,68.0
-588.0,524.0,2359.0,U,528.0,-47.0,42.0
-514.0,632.0,2638.0,U,498.0,-119.0,59.0
-419.0,754.0,2872.0,U,436.0,-188.0,99.0
-363.0,827.0,3055.0,U,234.0,-138.0,141.0
-336.0,858.0,3243.0,U,-58.0,12.0,167.0
-299.0,906.0,3448.0,U,-287.0,149.0,164.0
-274.0,971.0,3606.0,U,-409.0,232.0,126.0
-331.0,998.0,3657.0,U,-493.0,304.0,57.0
-469.0,966.0,3649.0,U,-565.0,362.0,-30.0
-598.0,934.0,3686.0,U,-566.0,330.0,-114.0
-655.0,942.0,3784.0,U,-478.0,176.0,-182.0
-672.0,973.0,3853.0,U,-368.0,-25.0,-228.0
-713.0,994.0,3843.0,U,-299.0,-175.0,-257.0
-778.0,1012.0,3833.0,U,-287.0,-228.0,-273.0
-843.0,1029.0,3897.0,U,-314.0,-205.0,-281.0
-903.0,1027.0,3996.0,U,-349.0,-148.0,-284.0
-963.0,1006.0,4056.0,U,-351.0,-105.0,-284.0
-993.0,1011.0,4097.0,U,-306.0,-94.0,-276.0
-982.0,1055.0,4166.0,U,-261.0,-92.0,-258.0
-965.0,1093.0,4215.0,U,-252.0,-69.0,-227.0
-984.0,1084.0,4180.0,U,-263.0,-24.0,-192.0
-1027.0,1053.0,4115.0,U,-260.0,22.0,-162.0
-1051.0,1042.0,4135.0,U,-250.0,50.0,-141.0
-1043.0,1051.0,4230.0,U,-241.0,50.0,-126.0
-1021.0,1057.0,4302.0,U,-204.0,12.0,-112.0
-993.0,1066.0,4327.0,U,-121.0,-49.0,-97.0
-964.0,1089.0,4375.0,U,-55.0,-84.0,-85.0
-947.0,1107.0,4449.0,U,-86.0,-45.0,-70.0
-940.0,1096.0,4471.0,U,-204.0,48.0,-49.0
-1122.0,1047.0,3976.0,U,-199.0,232.0,1014.0
-1149.0,1019.0,3965.0,U,-210.0,221.0,1032.0
-1195.0,980.0,3977.0,U,-232.0,220.0,1039.0
-1226.0,955.0,3993.0,U,-226.0,222.0,1046.0
-1231.0,940.0,3980.0,U,-189.0,224.0,1064.0
-1211.0,937.0,3961.0,U,-179.0,232.0,1102.0
-1181.0,947.0,3995.0,U,-219.0,252.0,1149.0
-1150.0,970.0,4063.0,U,-262.0,266.0,1193.0
-1125.0,989.0,4084.0,U,-257.0,257.0,1226.0
-1106.0,997.0,4027.0,U,-235.0,236.0,1254.0
-1104.0,991.0,3964.0,U,-248.0,231.0,1280.0
-1111.0,976.0,3962.0,U,-281.0,240.0,1305.0
-1098.0,965.0,4019.0,U,-269.0,234.0,1325.0
-1032.0,979.0,4094.0,U,-198.0,194.0,1343.0
-931.0,1021.0,4163.0,U,-124.0,149.0,1369.0
-843.0,1069.0,4220.0,U,-110.0,142.0,1398.0
-796.0,1093.0,4258.0,U,-161.0,190.0,1421.0
-784.0,1088.0,4277.0,U,-243.0,266.0,1427.0
-807.0,1061.0,4275.0,U,-310.0,335.0,1415.0
-866.0,1018.0,4241.0,U,-335.0,374.0,1392.0
-925.0,967.0,4177.0,U,-316.0,387.0,1373.0
-931.0,934.0,4133.0,U,-279.0,381.0,1364.0
-869.0,940.0,4146.0,U,-241.0,360.0,1373.0
-798.0,975.0,4190.0,U,-208.0,322.0,1394.0
-769.0,1002.0,4199.0,U,-183.0,283.0,1415.0
-771.0,1003.0,4173.0,U,-174.0,254.0,1425.0
-753.0,993.0,4167.0,U,-163.0,234.0,1419.0
-692.0,998.0,4209.0,U,-129.0,208.0,1407.0
-603.0,1021.0,4257.0,U,-93.0,185.0,1397.0
-515.0,1052.0,4271.0,U,-117.0,190.0,1394.0
-448.0,1075.0,4255.0,U,-204.0,226.0,1387.0
-407.0,1085.0,4242.0,U,-274.0,260.0,1363.0
-379.0,1087.0,4244.0,U,-262.0,256.0,1317.0
-330.0,1092.0,4264.0,U,-197.0,220.0,1262.0
-246.0,1106.0,4299.0,U,-128.0,173.0,1207.0
-145.0,1126.0,4345.0,U,-53.0,133.0,1155.0
-72.0,1137.0,4389.0,U,27.0,117.0,1097.0
-50.0,1124.0,4431.0,U,67.0,153.0,1032.0
-69.0,1080.0,4472.0,U,49.0,235.0,964.0
-93.0,1027.0,4504.0,U,47.0,310.0,898.0
-98.0,996.0,4517.0,U,111.0,335.0,831.0
-94.0,998.0,4521.0,U,176.0,337.0,768.0
-106.0,997.0,4515.0,U,173.0,360.0,709.0
-151.0,967.0,4478.0,U,171.0,397.0,650.0
-209.0,929.0,4408.0,U,249.0,405.0,585.0
-255.0,930.0,4336.0,U,333.0,397.0,524.0
-284.0,959.0,4291.0,U,309.0,413.0,477.0
-312.0,962.0,4247.0,U,257.0,441.0,444.0
-334.0,926.0,4178.0,U,320.0,425.0,410.0
-332.0,921.0,4122.0,U,416.0,384.0,382.0
-307.0,1001.0,4143.0,U,334.0,391.0,374.0
-296.0,1123.0,4222.0,U,169.0,434.0,371.0
-328.0,1188.0,4265.0,U,288.0,394.0,329.0
-398.0,1161.0,4201.0,U,750.0,235.0,242.0
-472.0,1088.0,4058.0,U,1071.0,113.0,165.0
-527.0,1031.0,3913.0,U,836.0,180.0,157.0
-558.0,1008.0,3834.0,U,287.0,362.0,196.0
-564.0,1017.0,3836.0,U,-7.0,444.0,221.0
-541.0,1048.0,3890.0,U,91.0,362.0,209.0
-502.0,1085.0,3931.0,U,237.0,249.0,192.0
-484.0,1103.0,3932.0,U,197.0,219.0,186.0
-519.0,1095.0,3922.0,U,110.0,233.0,176.0
-596.0,1077.0,3944.0,U,141.0,213.0,147.0
-652.0,1074.0,3978.0,U,210.0,162.0,120.0
-638.0,1095.0,3985.0,U,200.0,122.0,110.0
-579.0,1138.0,3975.0,U,159.0,92.0,111.0
-543.0,1180.0,3992.0,U,159.0,63.0,108.0
-560.0,1205.0,4033.0,U,136.0,58.0,104.0
-593.0,1211.0,4054.0,U,42.0,95.0,99.0
-601.0,1218.0,4037.0,U,-41.0,134.0,85.0
-603.0,1230.0,4019.0,U,-31.0,136.0,56.0
-639.0,1230.0,4022.0,U,11.0,114.0,28.0
-701.0,1209.0,4033.0,U,13.0,106.0,8.0
-745.0,1192.0,4041.0,U,3.0,108.0,-8.0
-758.0,1197.0,4057.0,U,30.0,106.0,-28.0
-775.0,1210.0,4078.0,U,45.0,106.0,-38.0
-808.0,1209.0,4088.0,U,7.0,117.0,-33.0
-827.0,1212.0,4085.0,U,-25.0,117.0,-22.0
-816.0,1236.0,4084.0,U,1.0,92.0,-20.0
-806.0,1264.0,4077.0,U,39.0,63.0,-19.0
-827.0,1263.0,4049.0,U,37.0,56.0,-14.0
-849.0,1249.0,4014.0,U,36.0,57.0,-13.0
-834.0,1262.0,4012.0,U,82.0,46.0,-24.0
-799.0,1297.0,4034.0,U,124.0,29.0,-37.0
-799.0,1305.0,4037.0,U,118.0,21.0,-46.0
-840.0,1278.0,4013.0,U,107.0,16.0,-53.0
-874.0,1263.0,4007.0,U,130.0,11.0,-64.0
-881.0,1287.0,4046.0,U,127.0,31.0,-67.0
-887.0,1308.0,4086.0,U,62.0,77.0,-58.0
-913.0,1288.0,4086.0,U,8.0,109.0,-47.0
-933.0,1247.0,4057.0,U,31.0,97.0,-46.0
-937.0,1227.0,4044.0,U,65.0,76.0,-43.0
-955.0,1227.0,4054.0,U,32.0,90.0,-33.0
-1006.0,1220.0,4065.0,U,-21.0,128.0,-20.0
-1044.0,1209.0,4064.0,U,-18.0,145.0,-12.0
-1023.0,1218.0,4063.0,U,6.0,138.0,2.0
-978.0,1240.0,4061.0,U,-7.0,129.0,28.0
-975.0,1251.0,4052.0,U,-33.0,127.0,52.0
-1009.0,1248.0,4032.0,U,-23.0,131.0,60.0
-1003.0,1252.0,4015.0,U,-33.0,158.0,65.0
-946.0,1265.0,4013.0,U,-109.0,204.0,77.0
-916.0,1264.0,4010.0,U,-175.0,227.0,86.0
-961.0,1239.0,3988.0,U,-132.0,194.0,77.0
-1014.0,1220.0,3953.0,U,-20.0,140.0,60.0
-1001.0,1229.0,3940.0,U,66.0,105.0,48.0
-949.0,1247.0,3959.0,U,137.0,71.0,43.0
-947.0,1240.0,3973.0,U,232.0,16.0,35.0
-998.0,1202.0,3945.0,U,299.0,-28.0,31.0
-1027.0,1167.0,3899.0,U,268.0,-14.0,40.0
-992.0,1159.0,3876.0,U,200.0,33.0,55.0
-944.0,1165.0,3868.0,U,191.0,53.0,68.0
-930.0,1157.0,3824.0,U,211.0,37.0,81.0
-938.0,1136.0,3749.0,U,185.0,28.0,97.0
-935.0,1122.0,3691.0,U,144.0,40.0,103.0
-927.0,1121.0,3662.0,U,157.0,48.0,95.0
-927.0,1113.0,3618.0,U,172.0,52.0,86.0
-927.0,1096.0,3554.0,U,111.0,71.0,94.0
-911.0,1082.0,3512.0,U,24.0,102.0,106.0
-904.0,1073.0,3485.0,U,0.0,117.0,106.0
-925.0,1047.0,3417.0,U,-12.0,127.0,101.0
-948.0,1011.0,3311.0,U,-93.0,152.0,108.0
-924.0,991.0,3249.0,U,-193.0,175.0,121.0
-859.0,992.0,3241.0,U,-215.0,168.0,127.0
-807.0,969.0,3194.0,U,-210.0,139.0,122.0
-794.0,911.0,3070.0,U,-259.0,117.0,113.0
-779.0,864.0,2971.0,U,-301.0,88.0,87.0
-732.0,862.0,2957.0,U,-258.0,38.0,42.0
-677.0,857.0,2940.0,U,-246.0,13.0,0.0
-650.0,806.0,2843.0,U,-394.0,64.0,-16.0
-624.0,747.0,2764.0,U,-591.0,138.0,-28.0
-552.0,733.0,2789.0,U,-643.0,143.0,-60.0
-454.0,721.0,2812.0,U,-611.0,82.0,-108.0
-403.0,638.0,2688.0,U,-677.0,50.0,-146.0
-413.0,504.0,2484.0,U,-830.0,92.0,-184.0
-433.0,405.0,2356.0,U,-952.0,179.0,-242.0
-442.0,344.0,2287.0,U,-1116.0,287.0,-316.0
-477.0,267.0,2171.0,U,-1419.0,395.0,-384.0
-535.0,199.0,2094.0,U,-1678.0,437.0,-456.0
-529.0,210.0,2213.0,U,-1696.0,379.0,-545.0
-436.0,227.0,2410.0,U,-1716.0,329.0,-626.0
-359.0,88.0,2377.0,U,-2044.0,397.0,-667.0
-372.0,-177.0,2112.0,U,-2351.0,464.0,-705.0
-368.0,-302.0,2004.0,U,-2028.0,307.0,-805.0
-217.0,-155.0,2300.0,U,-1281.0,-27.0,-959.0
-11.0,33.0,2740.0,U,-1111.0,-202.0,-1079.0
30.0,-21.0,2935.0,U,-1896.0,-44.0,-1131.0
-110.0,-257.0,2861.0,U,-2772.0,197.0,-1184.0
-233.0,-386.0,2787.0,U,-2872.0,229.0,-1310.0
-230.0,-336.0,2847.0,U,-2549.0,143.0,-1473.0
-242.0,-315.0,2941.0,U,-2716.0,252.0,-1599.0
-385.0,-457.0,2980.0,U,-3479.0,605.0,-1667.0
-532.0,-641.0,3034.0,U,-4193.0,932.0,-1715.0
-488.0,-712.0,3230.0,U,-4543.0,996.0,-1762.0
-258.0,-703.0,3613.0,U,-4788.0,784.0,-1809.0
2.0,-723.0,4118.0,U,-5000.0,343.0,-1877.0
203.0,-796.0,4592.0,U,-4868.0,-289.0,-1990.0
322.0,-882.0,4893.0,U,-4342.0,-949.0,-2139.0
320.0,-982.0,5031.0,U,-3883.0,-1349.0,-2297.0
173.0,-1112.0,5131.0,U,-3854.0,-1332.0,-2460.0
-26.0,-1253.0,5244.0,U,-4092.0,-1038.0,-2637.0
-159.0,-1378.0,5311.0,U,-4272.0,-725.0,-2801.0
-205.0,-1487.0,5364.0,U,-4304.0,-558.0,-2909.0
-190.0,-1554.0,5594.0,U,-4230.0,-601.0,-2952.0
-97.0,-1550.0,6076.0,U,-4039.0,-872.0,-2967.0
29.0,-1523.0,6596.0,U,-3790.0,-1287.0,-2989.0
17.0,-1586.0,6892.0,U,-3657.0,-1623.0,-3028.0
-232.0,-1761.0,6980.0,U,-3697.0,-1667.0,-3082.0
-529.0,-1923.0,7069.0,U,-3767.0,-1403.0,-3137.0
-625.0,-1974.0,7251.0,U,-3783.0,-986.0,-3164.0
-594.0,-1992.0,7480.0,U,-3812.0,-580.0,-3157.0
-743.0,-2114.0,7775.0,U,-3815.0,-296.0,-3149.0
-1170.0,-2353.0,8221.0,U,-3569.0,-210.0,-3179.0
-1635.0,-2603.0,8772.0,U,-2968.0,-331.0,-3221.0
-1932.0,-2774.0,9237.0,U,-2230.0,-523.0,-3217.0
-2112.0,-2819.0,9466.0,U,-1644.0,-565.0,-3138.0
-2270.0,-2722.0,9430.0,U,-1246.0,-349.0,-3000.0
-2336.0,-2524.0,9118.0,U,-886.0,21.0,-2803.0
-2246.0,-2340.0,8557.0,U,-460.0,346.0,-2526.0
-2104.0,-2249.0,7940.0,U,17.0,522.0,-2189.0
-2041.0,-2192.0,7541.0,U,481.0,599.0,-1864.0
-2030.0,-2095.0,7451.0,U,843.0,666.0,-1617.0
-2000.0,-2005.0,7498.0,U,1066.0,767.0,-1445.0
-2014.0,-2036.0,7488.0,U,1219.0,915.0,-1311.0
-2162.0,-2179.0,7402.0,U,1387.0,1147.0,-1186.0
-2374.0,-2304.0,7298.0,U,1527.0,1465.0,-1055.0
-2494.0,-2340.0,7164.0,U,1574.0,1768.0,-887.0
-2485.0,-2319.0,6929.0,U,1659.0,1895.0,-658.0
-2427.0,-2277.0,6572.0,U,1998.0,1807.0,-379.0
-2344.0,-2182.0,6137.0,U,2558.0,1623.0,-94.0
-2181.0,-2027.0,5677.0,U,3057.0,1469.0,163.0
-1940.0,-1857.0,5267.0,U,3364.0,1327.0,374.0
-1700.0,-1708.0,4977.0,U,3656.0,1108.0,526.0
-1530.0,-1570.0,4809.0,U,4063.0,826.0,608.0
-1429.0,-1439.0,4661.0,U,4428.0,602.0,636.0
-1378.0,-1340.0,4444.0,U,4571.0,515.0,641.0
-1345.0,-1262.0,4168.0,U,4582.0,521.0,644.0
-1288.0,-1160.0,3917.0,U,4639.0,549.0,645.0
-1195.0,-1030.0,3735.0,U,4701.0,576.0,633.0
-1134.0,-940.0,3601.0,U,4614.0,612.0,610.0
-1184.0,-925.0,3483.0,U,4399.0,652.0,580.0
-1336.0,-944.0,3379.0,U,4223.0,687.0,554.0
-1486.0,-945.0,3295.0,U,4140.0,725.0,538.0
-1530.0,-917.0,3218.0,U,4072.0,742.0,543.0
-1442.0,-862.0,3124.0,U,3995.0,679.0,569.0
-1292.0,-759.0,3019.0,U,3984.0,500.0,607.0
-1204.0,-630.0,2942.0,U,4056.0,243.0,639.0
-1226.0,-532.0,2906.0,U,4143.0,-22.0,651.0
-1250.0,-475.0,2868.0,U,4195.0,-251.0,637.0
-1133.0,-398.0,2790.0,U,4183.0,-405.0,613.0
-906.0,-278.0,2715.0,U,4052.0,-445.0,593.0
-773.0,-191.0,2712.0,U,3785.0,-377.0,583.0
-825.0,-203.0,2771.0,U,3513.0,-288.0,562.0
-918.0,-246.0,2808.0,U,3398.0,-264.0,518.0
-893.0,-221.0,2798.0,U,3390.0,-288.0,464.0
-810.0,-137.0,2784.0,U,3278.0,-282.0,434.0
-827.0,-81.0,2776.0,U,2990.0,-217.0,438.0
-937.0,-63.0,2721.0,U,2692.0,-151.0,462.0
-993.0,-19.0,2638.0,U,2500.0,-117.0,486.0
-928.0,66.0,2631.0,U,2296.0,-72.0,516.0
-819.0,123.0,2711.0,U,1932.0,30.0,557.0
-736.0,131.0,2752.0,U,1512.0,151.0,599.0
-681.0,171.0,2699.0,U,1249.0,221.0,616.0
-660.0,306.0,2690.0,U,1140.0,245.0,608.0
-687.0,459.0,2821.0,U,978.0,279.0,594.0
-720.0,510.0,2935.0,U,732.0,299.0,593.0
-680.0,471.0,2851.0,U,648.0,199.0,606.0
-559.0,475.0,2684.0,U,873.0,-57.0,638.0
-453.0,600.0,2692.0,U,1163.0,-339.0,698.0
-440.0,757.0,2869.0,U,1179.0,-483.0,770.0
-510.0,804.0,2946.0,U,961.0,-491.0,801.0
-586.0,747.0,2834.0,U,842.0,-488.0,749.0
-582.0,734.0,2762.0,U,925.0,-518.0,637.0
-467.0,859.0,2903.0,U,929.0,-479.0,530.0
-317.0,1030.0,3109.0,U,650.0,-302.0,456.0
-272.0,1096.0,3167.0,U,294.0,-76.0,389.0
-376.0,1048.0,3129.0,U,153.0,77.0,300.0
-509.0,1014.0,3190.0,U,150.0,175.0,214.0
-537.0,1074.0,3384.0,U,-42.0,330.0,169.0
-497.0,1165.0,3562.0,U,-504.0,553.0,166.0
-509.0,1190.0,3642.0,U,-951.0,716.0,162.0
-583.0,1153.0,3674.0,U,-1102.0,702.0,123.0
-633.0,1113.0,3720.0,U,-974.0,541.0,49.0
-638.0,1092.0,3772.0,U,-748.0,346.0,-29.0
-671.0,1066.0,3832.0,U,-560.0,200.0,-90.0
-749.0,1044.0,3919.0,U,-460.0,121.0,-121.0
-805.0,1045.0,4018.0,U,-448.0,87.0,-131.0
-814.0,1057.0,4079.0,U,-451.0,69.0,-139.0
-838.0,1046.0,4097.0,U,-361.0,38.0,-159.0
-899.0,1025.0,4112.0,U,-186.0,-2.0,-181.0
-937.0,1033.0,4143.0,U,-51.0,-30.0,-190.0
-914.0,1068.0,4161.0,U,-37.0,-36.0,-182.0
-888.0,1082.0,4155.0,U,-78.0,-44.0,-174.0
-909.0,1066.0,4151.0,U,-94.0,-69.0,-173.0
-953.0,1050.0,4168.0,U,-101.0,-87.0,-177.0
-980.0,1054.0,4188.0,U,-149.0,-65.0,-172.0
-1000.0,1054.0,4194.0,U,-220.0,9.0,-158.0
-1026.0,1044.0,4190.0,U,-258.0,111.0,-136.0
-1033.0,1047.0,4193.0,U,-268.0,211.0,-108.0
-355.0,1108.0,4453.0,U,212.0,74.0,657.0
-326.0,1106.0,4499.0,U,220.0,95.0,625.0
-364.0,1077.0,4528.0,U,189.0,131.0,596.0
-444.0,1019.0,4513.0,U,153.0,178.0,560.0
-517.0,984.0,4469.0,U,152.0,214.0,524.0
-566.0,996.0,4427.0,U,180.0,223.0,494.0
-604.0,1024.0,4398.0,U,187.0,225.0,479.0
-624.0,1028.0,4381.0,U,143.0,247.0,479.0
-611.0,1021.0,4368.0,U,74.0,289.0,489.0
-577.0,1024.0,4350.0,U,34.0,318.0,496.0
-559.0,1025.0,4308.0,U,39.0,310.0,492.0
-571.0,1007.0,4258.0,U,84.0,274.0,472.0
-575.0,1000.0,4243.0,U,163.0,232.0,445.0
-536.0,1037.0,4282.0,U,265.0,203.0,415.0
-470.0,1095.0,4330.0,U,358.0,197.0,388.0
-425.0,1114.0,4332.0,U,402.0,222.0,366.0
-411.0,1092.0,4285.0,U,393.0,272.0,351.0
-409.0,1083.0,4227.0,U,360.0,321.0,333.0
-420.0,1110.0,4176.0,U,337.0,345.0,304.0
-475.0,1130.0,4116.0,U,337.0,342.0,262.0
-568.0,1109.0,4028.0,U,344.0,344.0,220.0
-638.0,1074.0,3931.0,U,336.0,374.0,188.0
-650.0,1064.0,3845.0,U,313.0,411.0,170.0
-648.0,1070.0,3777.0,U,310.0,409.0,155.0
-689.0,1065.0,3716.0,U,363.0,344.0,138.0
-751.0,1058.0,3664.0,U,444.0,258.0,119.0
-773.0,1078.0,3626.0,U,477.0,208.0,111.0
-752.0,1117.0,3604.0,U,423.0,210.0,119.0
-754.0,1140.0,3594.0,U,329.0,223.0,137.0
-805.0,1134.0,3603.0,U,267.0,215.0,145.0
-853.0,1124.0,3633.0,U,262.0,184.0,139.0
-848.0,1132.0,3673.0,U,296.0,138.0,128.0
-798.0,1159.0,3695.0,U,336.0,78.0,131.0
-750.0,1195.0,3697.0,U,358.0,10.0,144.0
-728.0,1236.0,3702.0,U,352.0,-39.0,154.0
-733.0,1270.0,3733.0,U,334.0,-53.0,149.0
-751.0,1291.0,3776.0,U,335.0,-51.0,134.0
-766.0,1301.0,3806.0,U,355.0,-51.0,118.0
-765.0,1317.0,3815.0,U,351.0,-51.0,106.0
-764.0,1337.0,3819.0,U,302.0,-40.0,94.0
-785.0,1344.0,3817.0,U,234.0,-21.0,83.0
-820.0,1327.0,3798.0,U,177.0,-5.0,68.0
-841.0,1299.0,3767.0,U,112.0,18.0,50.0
-854.0,1270.0,3759.0,U,19.0,58.0,30.0
-891.0,1244.0,3778.0,U,-77.0,106.0,16.0
-950.0,1220.0,3787.0,U,-133.0,142.0,9.0
-987.0,1205.0,3743.0,U,-156.0,165.0,9.0
-986.0,1200.0,3666.0,U,-180.0,180.0,16.0
-989.0,1194.0,3613.0,U,-209.0,183.0,30.0
-1024.0,1179.0,3616.0,U,-211.0,166.0,40.0
-1050.0,1166.0,3647.0,U,-183.0,131.0,43.0
-1027.0,1164.0,3654.0,U,-158.0,97.0,44.0
-985.0,1164.0,3622.0,U,-167.0,72.0,54.0
-983.0,1144.0,3582.0,U,-203.0,62.0,76.0
-1010.0,1108.0,3571.0,U,-251.0,69.0,94.0
-1012.0,1079.0,3580.0,U,-298.0,88.0,107.0
-974.0,1070.0,3563.0,U,-338.0,101.0,121.0
-944.0,1067.0,3506.0,U,-366.0,99.0,142.0
-949.0,1044.0,3443.0,U,-396.0,100.0,161.0
-962.0,995.0,3395.0,U,-443.0,125.0,174.0
-945.0,928.0,3339.0,U,-508.0,163.0,184.0
-905.0,855.0,3258.0,U,-575.0,190.0,197.0
-865.0,782.0,3196.0,U,-636.0,198.0,205.0
-835.0,721.0,3184.0,U,-689.0,197.0,203.0
-804.0,678.0,3160.0,U,-733.0,195.0,198.0
-773.0,646.0,3035.0,U,-780.0,197.0,200.0
-751.0,606.0,2846.0,U,-867.0,222.0,202.0
-741.0,553.0,2707.0,U,-1004.0,265.0,194.0
-745.0,498.0,2639.0,U,-1145.0,291.0,171.0
-757.0,445.0,2534.0,U,-1226.0,272.0,145.0
-771.0,378.0,2349.0,U,-1263.0,240.0,120.0
-763.0,292.0,2194.0,U,-1329.0,245.0,101.0
-715.0,211.0,2175.0,U,-1455.0,264.0,89.0
-623.0,160.0,2250.0,U,-1599.0,244.0,84.0
-503.0,120.0,2336.0,U,-1727.0,196.0,80.0
-357.0,62.0,2435.0,U,-1891.0,216.0,80.0
-180.0,9.0,2575.0,U,-2141.0,353.0,92.0
11.0,24.0,2691.0,U,-2420.0,546.0,104.0
141.0,107.0,2692.0,U,-2639.0,727.0,81.0
131.0,156.0,2557.0,U,-2802.0,893.0,-12.0
0.0,77.0,2312.0,U,-2963.0,1027.0,-172.0
-108.0,-92.0,2001.0,U,-3036.0,975.0,-371.0
-55.0,-215.0,1772.0,U,-2803.0,559.0,-587.0
151.0,-227.0,1880.0,U,-2236.0,-186.0,-803.0
374.0,-210.0,2393.0,U,-1665.0,-983.0,-991.0
518.0,-271.0,3016.0,U,-1471.0,-1528.0,-1124.0
609.0,-398.0,3386.0,U,-1642.0,-1713.0,-1211.0
708.0,-493.0,3500.0,U,-1870.0,-1576.0,-1297.0
798.0,-516.0,3638.0,U,-2068.0,-1141.0,-1405.0
808.0,-542.0,3879.0,U,-2530.0,-415.0,-1528.0
718.0,-659.0,4002.0,U,-3455.0,477.0,-1661.0
588.0,-851.0,3919.0,U,-4496.0,1236.0,-1835.0
487.0,-1026.0,3911.0,U,-5060.0,1553.0,-2074.0
458.0,-1116.0,4277.0,U,-4939.0,1311.0,-2347.0
531.0,-1127.0,4920.0,U,-4447.0,645.0,-2595.0
709.0,-1100.0,5485.0,U,-3969.0,-166.0,-2780.0
909.0,-1089.0,5793.0,U,-3642.0,-832.0,-2924.0
974.0,-1157.0,5959.0,U,-3477.0,-1146.0,-3068.0
803.0,-1351.0,6171.0,U,-3519.0,-1078.0,-3250.0
447.0,-1632.0,6495.0,U,-3746.0,-767.0,-3476.0
54.0,-1890.0,6895.0,U,-3977.0,-409.0,-3727.0
-277.0,-2052.0,7303.0,U,-4041.0,-117.0,-3952.0
-571.0,-2163.0,7676.0,U,-3952.0,92.0,-4111.0
-884.0,-2295.0,8030.0,U,-3772.0,186.0,-4191.0
-1220.0,-2430.0,8430.0,U,-3450.0,86.0,-4217.0
-1518.0,-2471.0,8863.0,U,-2920.0,-234.0,-4199.0
-1714.0,-2388.0,9187.0,U,-2283.0,-662.0,-4118.0
-1782.0,-2255.0,9247.0,U,-1723.0,-1019.0,-3950.0
-1747.0,-2142.0,9027.0,U,-1275.0,-1206.0,-3700.0
-1683.0,-2036.0,8626.0,U,-848.0,-1204.0,-3421.0
-1654.0,-1895.0,8163.0,U,-460.0,-1006.0,-3167.0
-1678.0,-1747.0,7739.0,U,-283.0,-608.0,-2963.0
-1722.0,-1664.0,7431.0,U,-387.0,-94.0,-2798.0
-1785.0,-1671.0,7257.0,U,-575.0,355.0,-2667.0
-1905.0,-1719.0,7177.0,U,-560.0,597.0,-2579.0
-2091.0,-1755.0,7180.0,U,-242.0,621.0,-2542.0
-2263.0,-1758.0,7274.0,U,249.0,526.0,-2522.0
-2339.0,-1733.0,7372.0,U,751.0,411.0,-2457.0
-2347.0,-1702.0,7288.0,U,1204.0,345.0,-2311.0
-2390.0,-1690.0,6948.0,U,1608.0,373.0,-2100.0
