Subject,Class,AccelerometerX,AccelerometerY,AccelerometerZ
U002,4,392,-122,4106
U002,4,404,-135,4108
U002,4,408,-130,4120
U002,4,406,-122,4108
U002,4,405,-117,4112
U002,4,404,-125,4108
U002,4,403,-120,4112
U002,4,400,-121,4120
U002,4,396,-121,4119
U002,4,402,-131,4125
U002,4,397,-125,4112
U002,4,400,-126,4111
U002,4,398,-116,4122
U002,4,399,-118,4128
U002,4,407,-119,4126
U002,4,403,-126,4121
U002,4,401,-133,4114
U002,4,406,-134,4120
U002,4,407,-133,4125
U002,4,407,-128,4127
U002,4,403,-136,4125
U002,4,403,-131,4126
U002,4,407,-134,4133
U002,4,400,-132,4142
U002,4,406,-129,4138
U002,4,403,-129,4143
U002,4,401,-115,4142
U002,4,403,-114,4125
U002,4,401,-123,4127
U002,4,400,-129,4125
U002,4,407,-125,4125
U002,4,409,-126,4123
U002,4,406,-124,4126
U002,4,404,-126,4120
U002,4,411,-131,4128
U002,4,413,-123,4130
U002,4,408,-125,4126
U002,4,405,-126,4128
U002,4,403,-126,4132
U002,4,408,-123,4136
U002,4,406,-125,4138
U002,4,406,-127,4129
U002,4,407,-125,4142
U002,4,410,-122,4155
U002,4,400,-124,4151
U002,4,397,-119,4140
U002,4,405,-118,4135
U002,4,407,-124,4142
U002,4,413,-133,4143
U002,4,405,-125,4143
U002,4,403,-108,4146
U002,4,399,-116,4153
U002,4,401,-114,4138
U002,4,399,-113,4133
U002,4,395,-108,4145
U002,4,400,-115,4129
U002,4,397,-112,4128
U002,4,396,-107,4126
U002,4,395,-109,4122
U002,4,398,-101,4101
U002,4,396,-99,4112
U002,4,394,-108,4106
U002,4,390,-110,4115
U002,4,388,-102,4097
U002,4,395,-99,4100
U002,4,403,-105,4115
U002,4,399,-101,4122
U002,4,396,-92,4122
U002,4,398,-96,4127
U002,4,398,-104,4132
U002,4,402,-111,4130
U002,4,399,-104,4125
U002,4,399,-96,4121
U002,4,402,-89,4137
U002,4,396,-93,4134
U002,4,388,-90,4122
U002,4,393,-85,4128
U002,4,403,-85,4126
U002,4,401,-79,4116
U002,4,394,-86,4122
U002,4,392,-80,4128
U002,4,391,-69,4135
U002,4,390,-70,4134
U002,4,388,-73,4123
U002,4,392,-69,4125
U002,4,385,-69,4113
U002,4,385,-77,4101
U002,4,391,-80,4096
U002,4,396,-67,4105
U002,4,389,-70,4092
U002,4,395,-68,4074
U002,4,391,-73,4081
U002,4,385,-70,4101
U002,4,383,-56,4098
U002,4,387,-62,4094
U002,4,384,-63,4104
U002,4,384,-64,4112
U002,4,384,-55,4118
U002,4,383,-51,4122
U002,4,388,-53,4133
U002,4,389,-62,4141
U002,4,387,-60,4137
U002,4,391,-57,4131
U002,4,386,-52,4119
U002,4,378,-52,4126
U002,4,390,-50,4112
U002,4,388,-50,4089
U002,4,389,-52,4096
U002,4,389,-48,4089
U002,4,369,-43,4093
U002,4,373,-40,4078
U002,4,375,-25,4077
U002,4,362,-20,4078
U002,4,365,-31,4068
U002,4,367,-32,4073
U002,4,378,-31,4069
U002,4,384,-40,4069
U002,4,379,-32,4082
U002,4,383,-34,4088
U002,4,388,-34,4090
U002,4,381,-34,4102
U002,4,373,-36,4109
U002,4,384,-40,4119
U002,4,384,-44,4121
U002,4,380,-37,4143
U002,4,388,-49,4147
U002,4,387,-47,4137
U002,4,382,-37,4127
U002,4,387,-51,4131
U002,4,394,-51,4134
U002,4,392,-44,4123
U002,4,386,-33,4112
U002,4,380,-34,4107
U002,4,381,-38,4100
U002,4,367,-44,4090
U002,4,372,-40,4083
U002,4,371,-32,4092
U002,4,365,-32,4099
U002,4,367,-38,4085
U002,4,370,-44,4082
U002,4,373,-41,4090
U002,4,376,-46,4085
U002,4,377,-40,4086
U002,4,374,-39,4086
U002,4,372,-43,4067
U002,4,375,-49,4075
U002,4,379,-45,4082
U002,4,387,-43,4088
U002,4,379,-46,4111
U002,4,379,-48,4128
U002,4,385,-45,4127
U002,4,381,-40,4147
U002,4,387,-48,4148
U002,4,386,-47,4160
U002,4,387,-54,4145
U002,4,382,-66,4133
U002,4,373,-69,4142
U002,4,382,-72,4118
U002,4,383,-67,4109
U002,4,395,-64,4108
U002,4,387,-62,4095
U002,4,390,-66,4097
U002,4,389,-66,4107
U002,4,383,-50,4115
U002,4,378,-42,4107
U002,4,378,-51,4120
U002,4,381,-47,4124
U002,4,380,-53,4120
U002,4,377,-64,4121
U002,4,379,-63,4129
U002,4,383,-73,4125
U002,4,386,-87,4126
U002,4,384,-85,4133
U002,4,381,-81,4133
U002,4,382,-82,4127
U002,4,393,-80,4131
U002,4,397,-81,4132
U002,4,395,-82,4124
U002,4,396,-75,4130
U002,4,390,-80,4140
U002,4,387,-84,4138
U002,4,384,-83,4128
U002,4,384,-85,4135
U002,4,385,-91,4136
U002,4,379,-93,4127
U002,4,383,-94,4131
U002,4,385,-93,4126
U002,4,386,-90,4117
U002,4,386,-95,4119
U002,4,390,-92,4115
U002,4,397,-90,4125
U002,4,387,-88,4112
U002,4,393,-89,4128
U002,4,392,-90,4134
U002,4,388,-83,4137
U002,4,388,-88,4132
U002,4,389,-88,4123
U002,4,391,-93,4129
U002,4,391,-88,4123
U002,4,394,-97,4140
U002,4,395,-101,4128
U002,4,389,-101,4124
U002,4,398,-91,4119
U002,4,394,-95,4123
U002,4,392,-91,4126
U002,4,385,-95,4123
U002,4,391,-102,4120
U002,4,394,-99,4118
U002,4,390,-90,4125
U002,4,391,-101,4135
U002,4,391,-106,4124
U002,4,388,-105,4132
U002,4,388,-107,4119
U002,4,388,-103,4121
U002,4,385,-114,4130
U002,4,396,-114,4141
U002,4,393,-99,4130
U002,4,393,-106,4128
U002,4,395,-103,4129
U002,4,398,-90,4115
U002,4,390,-99,4115
U002,4,386,-94,4116
U002,4,392,-90,4124
U002,4,395,-91,4123
U002,4,390,-87,4103
U002,4,401,-93,4110
U002,4,398,-109,4127
U002,4,400,-105,4127
U002,4,397,-102,4128
U002,4,392,-109,4138
U002,4,391,-114,4127
U002,4,401,-111,4126
U002,4,400,-118,4123
U002,4,396,-117,4129
U002,4,390,-116,4139
U002,4,390,-118,4126
U002,4,391,-120,4132
U002,4,397,-112,4121
U002,4,400,-109,4112
U002,4,393,-116,4115
U002,4,402,-114,4118
U002,4,403,-114,4114
U002,4,393,-113,4117
U002,4,401,-119,4119
U002,4,409,-114,4120
U002,4,400,-110,4125
U002,4,394,-106,4121
U002,4,397,-114,4127
U002,4,398,-119,4121
U002,4,396,-117,4121
U002,4,396,-123,4121
U002,4,392,-115,4125
U002,4,398,-117,4124
U002,4,400,-117,4118
U002,4,400,-120,4122
U002,4,395,-125,4109
U002,4,401,-120,4119
U002,4,400,-118,4119
U002,4,401,-123,4111
U002,4,394,-120,4113
U002,4,400,-117,4121
U002,4,401,-117,4117
U002,4,403,-118,4112
U002,4,404,-124,4118
U002,4,403,-124,4120
U002,4,402,-122,4120
U002,4,400,-124,4118
U002,4,395,-114,4120
U002,4,394,-120,4118
U002,4,401,-122,4123
U002,4,402,-120,4124
U002,4,396,-118,4116
U002,4,395,-121,4121
U002,4,401,-116,4141
U002,4,400,-122,4138
U002,4,397,-125,4133
U002,4,400,-130,4129
U002,4,402,-119,4119
U002,4,403,-125,4120
U002,4,405,-115,4127
U002,4,400,-116,4121
U002,4,405,-114,4115
U002,4,407,-119,4119
U002,4,398,-116,4117
U002,4,401,-115,4122
U002,4,399,-120,4136
U002,4,397,-116,4145
U002,4,397,-125,4136
U002,4,396,-124,4141
U002,4,406,-124,4140
U002,4,406,-119,4133
U002,4,403,-123,4136
U002,4,400,-118,4126
U002,4,405,-122,4121
U002,4,403,-127,4142
U002,4,403,-120,4137
U002,4,401,-126,4123
U002,4,401,-127,4135
U002,4,410,-123,4143
U002,4,410,-121,4144
U002,4,402,-123,4145
U002,4,404,-117,4140
U002,4,402,-117,4144
U002,4,402,-122,4135
U002,4,394,-116,4138
U002,4,398,-117,4130
U002,4,403,-113,4126
U002,4,402,-117,4123
U002,4,397,-122,4119
U002,4,397,-125,4119
U002,4,391,-113,4114
U002,4,403,-118,4116
U002,4,399,-113,4133
U002,4,395,-112,4133
U002,4,396,-117,4130
U002,4,398,-124,4129
U002,4,392,-116,4135
U002,4,405,-110,4131
U002,4,408,-111,4116
U002,4,406,-112,4116
U002,4,399,-114,4118
U002,4,399,-117,4126
U002,4,400,-112,4128
U002,4,403,-118,4124
U002,4,401,-114,4123
U002,4,400,-104,4120
U002,4,403,-106,4121
U002,4,404,-105,4125
U002,4,397,-96,4129
U002,4,395,-101,4113
U002,4,399,-102,4112
U002,4,401,-99,4114
U002,4,397,-94,4112
U002,4,398,-103,4120
U002,4,396,-103,4122
U002,4,396,-104,4121
U002,4,408,-103,4116
U002,4,400,-101,4122
U002,4,395,-96,4133
U002,4,397,-96,4131
U002,4,399,-96,4119
U002,4,400,-82,4118
U002,4,397,-81,4117
U002,4,396,-98,4107
U002,4,392,-87,4102
U002,4,397,-72,4100
U002,4,392,-88,4111
U002,4,396,-89,4102
U002,4,398,-81,4101
U002,4,391,-77,4108
U002,4,392,-86,4118
U002,4,398,-85,4126
U002,4,396,-77,4116
U002,4,395,-82,4125
U002,4,387,-85,4127
U002,4,396,-84,4125
U002,4,397,-90,4131
U002,4,398,-88,4127
U002,4,398,-88,4127
U002,4,394,-82,4127
U002,4,393,-80,4125
U002,4,386,-79,4119
U002,4,388,-70,4109
U002,4,391,-66,4100
U002,4,381,-71,4114
U002,4,388,-66,4112
U002,4,386,-58,4108
U002,4,382,-63,4102
U002,4,389,-63,4099
U002,4,388,-59,4090
U002,4,386,-63,4106
U002,4,384,-68,4096
U002,4,399,-65,4103
U002,4,388,-62,4105
U002,4,386,-62,4101
U002,4,391,-67,4098
U002,4,389,-68,4106
U002,4,390,-60,4103
U002,4,390,-66,4106
U002,4,397,-60,4096
U002,4,391,-62,4085
U002,4,390,-67,4100
U002,4,391,-63,4105
U002,4,385,-52,4094
U002,4,377,-62,4095
U002,4,379,-61,4092
U002,4,388,-52,4097
U002,4,377,-59,4091
U002,4,378,-56,4086
U002,4,382,-54,4084
U002,4,385,-53,4082
U002,4,383,-54,4083
U002,4,394,-56,4095
U002,4,400,-59,4105
U002,4,389,-68,4124
U002,4,388,-69,4131
U002,4,386,-70,4135
U002,4,382,-64,4144
U002,4,390,-64,4134
U002,4,392,-53,4131
U002,4,384,-54,4121
U002,4,387,-46,4116
U002,4,391,-50,4113
U002,4,393,-55,4114
U002,4,389,-51,4117
U002,4,387,-56,4117
U002,4,386,-56,4130
U002,4,388,-56,4130
U002,4,382,-63,4123
U002,4,379,-65,4130
U002,4,390,-61,4124
U002,4,388,-68,4108
U002,4,384,-71,4115
U002,4,391,-65,4105
U002,4,388,-73,4105
U002,4,388,-69,4096
U002,4,380,-68,4094
U002,4,385,-70,4104
U002,4,387,-74,4104
U002,4,385,-65,4108
U002,4,386,-61,4100
U002,4,390,-61,4103
U002,4,387,-62,4102
U002,4,384,-68,4105
U002,4,384,-66,4104
U002,4,396,-69,4102
U002,4,391,-67,4096
U002,4,383,-74,4110
U002,4,386,-74,4106
U002,4,391,-78,4113
U002,4,391,-78,4124
U002,4,383,-78,4126
U002,4,391,-81,4133
U002,4,388,-85,4134
U002,4,393,-84,4129
U002,4,396,-77,4136
U002,4,395,-83,4133
U002,4,390,-91,4127
U002,4,396,-92,4134
U002,4,393,-85,4128
U002,4,393,-82,4125
U002,4,393,-80,4123
U002,4,391,-85,4118
U002,4,389,-80,4124
U002,4,390,-81,4115
U002,4,390,-88,4120
U002,4,385,-93,4124
U002,4,387,-93,4120
U002,4,384,-94,4120
U002,4,388,-95,4111
U002,4,387,-85,4117
U002,4,393,-89,4123
U002,4,388,-95,4126
U002,4,390,-92,4140
U002,4,393,-95,4133
U002,4,387,-95,4122
U002,4,389,-94,4115
U002,4,393,-99,4115
U002,4,389,-94,4115
U002,4,387,-87,4108
U002,4,389,-97,4113
U002,4,394,-87,4118
U002,4,389,-88,4112
U002,4,393,-89,4126
U002,4,393,-95,4122
U002,4,389,-93,4119
U002,4,393,-105,4125
U002,4,393,-99,4127
U002,4,386,-102,4133
U002,4,396,-110,4130
U002,4,401,-102,4133
U002,4,403,-94,4125
U002,4,401,-98,4125
U002,4,396,-106,4125
U002,4,397,-111,4115
U002,4,397,-109,4116
U002,4,396,-110,4119
U002,4,391,-114,4114
U002,4,405,-109,4119
U002,4,395,-113,4128
U002,4,394,-107,4124
U002,4,393,-105,4127
U002,4,396,-106,4121
U002,4,394,-110,4122
U002,4,392,-104,4126
U002,4,395,-108,4119
U002,4,395,-111,4124
U002,4,398,-112,4122
U002,4,401,-102,4121
U002,4,391,-107,4122
U002,4,399,-119,4116
U002,4,394,-117,4113
U002,4,399,-108,4112
U002,4,395,-110,4118
U002,4,391,-115,4124
U002,4,391,-109,4123
U002,4,390,-115,4124
U002,4,393,-112,4122
U002,4,394,-115,4123
U002,4,394,-116,4129
U002,4,396,-114,4122
U002,4,394,-109,4114
U002,4,406,-115,4109
U002,4,393,-114,4117
U002,4,398,-112,4109
U002,4,397,-116,4108
U002,4,401,-108,4120
U002,4,400,-114,4125
U002,4,401,-115,4119
U002,4,394,-111,4131
U002,4,400,-112,4125
U002,4,398,-119,4120
U002,4,396,-117,4123
U002,4,399,-121,4128
U002,4,398,-120,4124
U002,4,399,-119,4131
U002,4,390,-112,4136
U002,4,395,-116,4130
U002,4,404,-125,4124
U002,4,408,-116,4118
U002,4,400,-109,4108
U002,4,394,-117,4104
U002,4,399,-118,4110
U002,4,406,-103,4109
U002,4,398,-110,4114
U002,4,399,-114,4105
U002,4,400,-113,4111
U002,4,404,-109,4109
U002,4,402,-117,4119
U002,4,393,-120,4128
U002,4,389,-121,4123
U002,4,396,-115,4116
U002,4,402,-120,4111
U002,4,399,-129,4132
U002,4,397,-119,4133
U002,4,398,-123,4128
U002,4,397,-123,4130
U002,4,395,-128,4127
U002,4,391,-122,4132
U002,4,399,-129,4131
U002,4,405,-131,4141
U002,4,403,-114,4140
U002,4,407,-121,4133
U002,4,403,-117,4139
U002,4,399,-125,4135
U002,4,398,-113,4145
U002,4,397,-111,4138
U002,4,401,-120,4129
U002,4,404,-126,4126
U002,4,403,-123,4117
U002,4,399,-120,4129
U002,4,403,-121,4130
U002,4,400,-131,4125
U002,4,398,-122,4135
U002,4,400,-121,4135
U002,4,400,-117,4129
U002,4,394,-121,4136
U002,4,401,-126,4142
U002,4,400,-123,4139
U002,4,396,-127,4142
U002,4,406,-124,4131
U002,4,401,-121,4131
U002,4,406,-114,4136
U002,4,407,-120,4136
U002,4,404,-114,4130
U002,4,398,-115,4121
U002,4,402,-111,4126
U002,4,402,-113,4133
U002,4,401,-109,4124
U002,4,403,-110,4106
U002,4,403,-119,4117
U002,4,395,-117,4123
U002,4,394,-119,4131
U002,4,398,-121,4122
U002,4,393,-120,4120
U002,4,393,-118,4110
U002,4,392,-110,4119
U002,4,399,-105,4127
U002,4,404,-106,4131
U002,4,397,-109,4138
U002,4,394,-116,4136
U002,4,400,-115,4125
U002,4,404,-112,4122
U002,4,401,-112,4123
U002,4,404,-112,4127
U002,4,404,-97,4120
U002,4,404,-100,4116
U002,4,397,-97,4108
U002,4,395,-90,4106
U002,4,396,-99,4105
U002,4,398,-101,4102
U002,4,390,-92,4124
U002,4,396,-89,4119
U002,4,399,-94,4117
U002,4,397,-91,4120
U002,4,402,-94,4117
U002,4,402,-94,4134
U002,4,398,-89,4127
U002,4,396,-96,4140
U002,4,394,-105,4145
U002,4,394,-100,4125
U002,4,395,-101,4122
U002,4,399,-93,4131
U002,4,394,-85,4123
U002,4,396,-93,4126
U002,4,404,-82,4117
U002,4,402,-69,4110
U002,4,392,-75,4113
U002,4,392,-76,4112
U002,4,387,-68,4102
U002,4,384,-69,4114
U002,4,391,-61,4114
U002,4,392,-71,4109
U002,4,399,-71,4115
U002,4,400,-80,4110
U002,4,396,-76,4112
U002,4,394,-75,4115
U002,4,390,-68,4109
U002,4,393,-69,4111
U002,4,400,-66,4115
U002,4,397,-74,4112
U002,4,399,-69,4114
U002,4,399,-63,4111
U002,4,397,-63,4110
U002,4,394,-67,4114
U002,4,387,-65,4118
U002,4,392,-66,4116
U002,4,399,-65,4116
U002,4,396,-69,4113
U002,4,390,-60,4105
U002,4,384,-67,4108
U002,4,388,-61,4104
U002,4,382,-46,4103
U002,4,384,-57,4114
U002,4,379,-55,4103
U002,4,383,-55,4107
U002,4,385,-52,4109
U002,4,388,-55,4109
U002,4,386,-59,4085
U002,4,386,-54,4093
U002,4,392,-55,4100
U002,4,389,-56,4104
U002,4,384,-59,4105
U002,4,387,-58,4093
U002,4,394,-57,4118
U002,4,394,-53,4117
U002,4,388,-52,4113
U002,4,389,-42,4121
U002,4,385,-41,4107
U002,4,380,-42,4109
U002,4,379,-47,4106
U002,4,378,-44,4101
U002,4,379,-48,4103
U002,4,381,-45,4112
U002,4,380,-53,4106
U002,4,384,-55,4098
U002,4,395,-60,4129
U002,4,386,-52,4118
U002,4,391,-63,4109
U002,4,385,-61,4110
U002,4,382,-53,4107
U002,4,382,-62,4107
U002,4,380,-62,4107
U002,4,384,-67,4106
U002,4,389,-66,4102
U002,4,388,-54,4108
U002,4,401,-56,4105
U002,4,391,-56,4114
U002,4,387,-54,4110
U002,4,380,-46,4099
U002,4,389,-49,4108
U002,4,383,-57,4103
U002,4,392,-57,4115
U002,4,385,-57,4108
U002,4,388,-65,4103
U002,4,386,-66,4116
U002,4,389,-56,4118
U002,4,386,-61,4121
U002,4,394,-66,4130
U002,4,389,-67,4124
U002,4,386,-64,4125
U002,4,391,-65,4127
U002,4,391,-65,4130
U002,4,392,-68,4124
U002,4,389,-74,4131
U002,4,394,-72,4120
U002,4,386,-74,4117
U002,4,387,-72,4109
U002,4,391,-65,4118
U002,4,388,-75,4112
U002,4,381,-76,4108
U002,4,391,-75,4098
U002,4,389,-77,4101
U002,4,392,-72,4111
U002,4,395,-65,4114
U002,4,395,-78,4126
U002,4,388,-74,4117
U002,4,395,-73,4120
U002,4,394,-82,4118
U002,4,392,-82,4127
U002,4,394,-87,4119
U002,4,396,-94,4133
U002,4,399,-88,4134
U002,4,390,-86,4124
U002,4,389,-82,4121
U002,4,389,-90,4127
U002,4,400,-87,4117
U002,4,394,-79,4109
U002,4,389,-83,4120
U002,4,385,-76,4115
U002,4,381,-76,4119
U002,4,384,-77,4113
U002,4,391,-78,4115
U002,4,387,-79,4120
U002,4,384,-87,4121
U002,4,387,-95,4127
U002,4,397,-97,4132
U002,4,394,-99,4133
U002,4,395,-94,4128
U002,4,396,-104,4133
U002,4,395,-95,4135
U002,4,395,-92,4120
U002,4,393,-105,4124
U002,4,399,-102,4118
U002,4,401,-93,4121
U002,4,400,-99,4126
U002,4,394,-107,4116
U002,4,393,-92,4122
U002,4,396,-89,4126
U002,4,395,-98,4134
U002,4,386,-92,4125
U002,4,392,-92,4115
U002,4,396,-97,4115
U002,4,389,-105,4110
U002,4,391,-101,4112
U002,4,398,-101,4115
U002,4,395,-99,4113
U002,4,393,-102,4110
U002,4,392,-102,4116
U002,4,392,-101,4116
U002,4,400,-101,4120
U002,4,396,-99,4127
U002,4,401,-92,4131
U002,4,399,-110,4128
U002,4,399,-118,4119
U002,4,398,-116,4123
U002,4,400,-103,4118
U002,4,388,-106,4117
U002,4,395,-111,4115
U002,4,390,-106,4107
U002,4,394,-110,4111
U002,4,393,-104,4120
U002,4,398,-108,4111
U002,4,402,-111,4111
U002,4,397,-104,4125
U002,4,389,-112,4131
U002,4,399,-115,4118
U002,4,398,-111,4114
U002,4,395,-117,4135
U002,4,390,-110,4125
U002,4,402,-113,4123
U002,4,403,-117,4123
U002,4,397,-112,4115
U002,4,400,-116,4128
U002,4,407,-116,4133
U002,4,409,-116,4130
U002,4,405,-119,4116
U002,4,405,-113,4116
U002,4,402,-120,4117
U002,4,391,-116,4122
U002,4,401,-110,4117
U002,4,393,-103,4125
U002,4,400,-105,4116
U002,4,397,-96,4114
U002,4,395,-107,4116
U002,4,397,-109,4115
U002,4,394,-113,4115
U002,4,394,-113,4116
U002,4,395,-116,4110
U002,4,402,-116,4116
U002,4,396,-124,4126
U002,4,400,-121,4116
U002,4,402,-124,4122
U002,4,392,-118,4123
U002,4,402,-118,4134
U002,4,399,-118,4126
U002,4,393,-126,4117
U002,4,403,-122,4113
U002,4,404,-114,4122
U002,4,395,-119,4131
U002,4,396,-122,4123
U002,4,406,-115,4123
U002,4,400,-115,4130
U002,4,397,-118,4118
U002,4,403,-116,4119
U002,4,403,-112,4118
U002,4,392,-119,4122
U002,4,393,-117,4114
U002,4,401,-115,4112
U002,4,396,-112,4116
U002,4,395,-119,4113
U002,4,397,-120,4124
U002,4,404,-117,4135
U002,4,405,-123,4146
U002,4,397,-121,4145
U002,4,401,-128,4149
U002,4,401,-128,4153
U002,4,400,-124,4153
U002,4,402,-130,4152
U002,4,404,-125,4146
U002,4,402,-124,4148
U002,4,400,-121,4149
U002,4,405,-115,4122
U002,4,399,-123,4133
U002,4,396,-108,4124
U002,4,403,-110,4115
U002,4,401,-116,4123
U002,4,396,-114,4134
U002,4,399,-109,4131
U002,4,401,-115,4135
U002,4,397,-109,4141
U002,4,397,-116,4134
U002,4,398,-110,4118
U002,4,396,-123,4120
U002,4,394,-137,4132
U002,4,408,-130,4130
U002,4,403,-127,4139
U002,4,405,-119,4139
U002,4,396,-111,4132
U002,4,396,-117,4128
U002,4,395,-110,4127
U002,4,403,-109,4121
U002,4,399,-103,4119
U002,4,395,-96,4122
U002,4,402,-88,4112
U002,4,397,-86,4113
U002,4,404,-93,4116
U002,4,396,-100,4121
U002,4,396,-106,4117
U002,4,394,-110,4114
U002,4,393,-105,4118
U002,4,395,-103,4119
U002,4,395,-108,4113
U002,4,401,-102,4131
U002,4,397,-108,4126
U002,4,399,-106,4124
U002,4,401,-108,4121
U002,4,405,-103,4121
U002,4,404,-104,4126
U002,4,397,-104,4120
U002,4,394,-110,4113
U002,4,395,-97,4118
U002,4,394,-88,4115
U002,4,389,-85,4115
U002,4,390,-86,4117
U002,4,403,-87,4117
U002,4,395,-88,4109
U002,4,389,-75,4107
U002,4,396,-85,4115
U002,4,398,-85,4113
U002,4,397,-76,4111
U002,4,394,-80,4116
U002,4,387,-86,4119
U002,4,395,-83,4120
U002,4,394,-73,4119
U002,4,393,-84,4117
U002,4,385,-87,4109
U002,4,391,-77,4109
U002,4,396,-79,4111
U002,4,395,-89,4114
U002,4,394,-82,4100
U002,4,400,-70,4108
U002,4,398,-69,4113
U002,4,395,-71,4108
U002,4,395,-73,4093
U002,4,395,-71,4106
U002,4,390,-66,4107
U002,4,392,-68,4108
U002,4,393,-64,4123
U002,4,394,-63,4116
U002,4,389,-70,4118
U002,4,386,-73,4115
U002,4,389,-74,4110
U002,4,387,-66,4108
U002,4,392,-67,4103
U002,4,395,-67,4098
U002,4,396,-68,4106
U002,4,395,-73,4102
U002,4,387,-65,4103
U002,4,389,-60,4114
U002,4,393,-58,4112
U002,4,394,-54,4116
U002,4,386,-56,4122
U002,4,388,-57,4117
U002,4,386,-54,4112
U002,4,392,-58,4115
U002,4,381,-56,4117
U002,4,386,-58,4108
U002,4,387,-53,4102
U002,4,382,-50,4099
U002,4,390,-53,4097
U002,4,392,-48,4099
U002,4,385,-46,4113
U002,4,392,-45,4110
U002,4,388,-57,4114
U002,4,387,-64,4109
U002,4,389,-54,4103
U002,4,389,-60,4106
U002,4,382,-64,4108
U002,4,395,-54,4098
U002,4,388,-70,4112
U002,4,386,-64,4111
U002,4,385,-60,4111
U002,4,391,-62,4114
U002,4,384,-47,4120
U002,4,390,-48,4107
U002,4,388,-50,4105
U002,4,377,-53,4115
U002,4,381,-60,4103
U002,4,381,-55,4097
U002,4,376,-47,4093
U002,4,383,-52,4089
U002,4,381,-64,4080
U002,4,386,-61,4082
U002,4,387,-50,4097
U002,4,383,-51,4105
U002,4,385,-55,4116
U002,4,390,-58,4122
U002,4,387,-48,4129
U002,4,389,-61,4128
U002,4,399,-60,4137
U002,4,389,-72,4137
U002,4,391,-69,4133
U002,4,393,-77,4129
U002,4,390,-83,4113
U002,4,393,-73,4119
U002,4,385,-77,4118
U002,4,390,-65,4101
U002,4,391,-70,4108
U002,4,388,-60,4103
U002,4,391,-54,4102
U002,4,392,-56,4103
U002,4,385,-60,4114
U002,4,386,-60,4122
U002,4,387,-63,4113
U002,4,384,-67,4119
U002,4,394,-73,4141
U002,4,393,-85,4143
U002,4,394,-90,4138
U002,4,393,-86,4136
U002,4,390,-94,4132
U002,4,386,-88,4136
U002,4,391,-91,4130
U002,4,395,-90,4122
U002,4,389,-86,4111
U002,4,387,-79,4110
U002,4,391,-67,4116
U002,4,389,-73,4112
U002,4,396,-68,4117
U002,4,398,-65,4118
U002,4,389,-72,4116
U002,4,387,-78,4128
U002,4,387,-83,4130
U002,4,395,-87,4133
U002,4,391,-91,4135
U002,4,392,-100,4136
U002,4,392,-92,4131
U002,4,387,-90,4128
U002,4,390,-101,4130
U002,4,394,-86,4132
U002,4,397,-95,4121
U002,4,396,-102,4121
U002,4,393,-96,4127
U002,4,393,-86,4122
U002,4,388,-93,4115
U002,4,399,-90,4127
U002,4,397,-85,4118
U002,4,397,-82,4117
U002,4,396,-82,4114
U002,4,396,-91,4126
U002,4,397,-97,4127
U002,4,390,-93,4118
U002,4,397,-90,4114
U002,4,395,-97,4118
U002,4,401,-95,4114
U002,4,402,-98,4103
U002,4,393,-91,4127
U002,4,388,-94,4133
U002,4,398,-100,4119
U002,4,392,-102,4117
U002,4,396,-92,4128
U002,4,400,-100,4127
U002,4,399,-103,4126
U002,4,400,-105,4121
U002,4,399,-98,4122
U002,4,400,-104,4115
U002,4,398,-94,4109
U002,4,393,-102,4111
U002,4,400,-97,4123
U002,4,395,-98,4121
U002,4,390,-98,4120
U002,4,397,-103,4113
U002,4,400,-97,4129
U002,4,395,-96,4132
U002,4,396,-100,4131
U002,4,401,-110,4121
U002,4,396,-107,4122
U002,4,404,-110,4119
U002,4,397,-100,4122
U002,4,405,-107,4121
U002,4,403,-110,4129
U002,4,403,-105,4124
U002,4,401,-109,4117
U002,4,402,-106,4121
U002,4,397,-101,4110
U002,4,403,-108,4116
U002,4,399,-105,4120
U002,4,398,-102,4107
U002,4,400,-101,4107
U002,4,404,-99,4110
U002,4,402,-90,4116
